Date,Open,High,Low,Close,Volume
1980-03-17 00:00:00-05:00,0.0,1.09724008657024,1.0734731440816605,1.0774341821670532,62775
1980-03-18 00:00:00-05:00,0.0,1.0932784959296216,1.0774338386566709,1.0853561162948608,64125
1980-03-19 00:00:00-05:00,0.0,1.1051615814422155,1.0932780676436642,1.1012003421783447,40500
1980-03-20 00:00:00-05:00,0.0,1.1012006850519245,1.0893173715464055,1.093278408050537,18900
1980-03-21 00:00:00-05:00,0.0,1.1170458793640137,1.0932790347362995,1.1170458793640137,97200
1980-03-24 00:00:00-05:00,0.0,1.1091233968862122,1.089317798614502,1.089317798614502,90450
1980-03-25 00:00:00-05:00,0.0,1.0932784959296216,1.0813950794723366,1.0853561162948608,72225
1980-03-26 00:00:00-05:00,0.0,1.1012006850519245,1.0774337520511996,1.093278408050537,31725
1980-03-27 00:00:00-05:00,0.0,1.089317459107097,1.0536670057421007,1.0853561162948608,62100
1980-03-28 00:00:00-05:00,0.0,1.0853556904362085,1.053666592317231,1.0734723806381226,84375
1980-03-31 00:00:00-05:00,0.0,1.1091230613567618,1.0853561262281046,1.1051620244979858,55350
1980-04-01 00:00:00-05:00,0.0,1.1249676180526496,1.085356029052587,1.093278408050537,126225
1980-04-02 00:00:00-05:00,0.0,1.1328896284103394,1.1012004258667876,1.1328896284103394,58725
1980-04-03 00:00:00-05:00,0.0,1.188345806837674,1.1566564017282417,1.1764622926712036,311175
1980-04-07 00:00:00-05:00,0.0,1.2041910816675632,1.1725016601561036,1.1843851804733276,115425
1980-04-08 00:00:00-05:00,0.0,1.1764631527522706,1.1645796298980713,1.1645796298980713,218025
1980-04-09 00:00:00-05:00,0.0,1.15665672735051,1.1249676193095544,1.148734450340271,181575
1980-04-10 00:00:00-05:00,0.0,1.1804238062203831,1.148734393750837,1.1725013256072998,191700
1980-04-11 00:00:00-05:00,0.0,1.1962684614568777,1.1685402892938732,1.1725013256072998,112050
1980-04-14 00:00:00-05:00,0.0,1.1725013950915597,1.160618081453941,1.168540358543396,18900
1980-04-15 00:00:00-05:00,0.0,1.1606184186840447,1.1408125162124634,1.1408125162124634,63450
1980-04-16 00:00:00-05:00,0.0,1.160617709159851,1.148734093344477,1.160617709159851,30375
1980-04-17 00:00:00-05:00,0.0,1.1526960372960935,1.1368514785133776,1.1408125162124634,43875
1980-04-18 00:00:00-05:00,0.0,1.1526954182487612,1.1328896284103394,1.1328896284103394,27675
1980-04-21 00:00:00-05:00,0.0,1.128928959626643,1.0932785059353716,1.1051620244979858,83700
1980-04-22 00:00:00-05:00,0.0,1.1408125162124634,1.0932787378677222,1.1408125162124634,122850
1980-04-23 00:00:00-05:00,0.0,1.1408125162124634,1.1130845383427104,1.1408125162124634,132300
1980-04-24 00:00:00-05:00,0.0,1.1408119035470927,1.1170449761402943,1.1328896284103394,209250
1980-04-25 00:00:00-05:00,0.0,1.1289295056711126,1.113084840589349,1.1170458793640137,21600
1980-04-28 00:00:00-04:00,0.0,1.1487347956038212,1.1289291991220196,1.1408125162124634,141750
1980-04-29 00:00:00-04:00,0.0,1.1487344004034437,1.1368510874012294,1.1447733640670776,45225
1980-04-30 00:00:00-04:00,0.0,1.1606184434973723,1.1328902610416214,1.156657099723816,85050
1980-05-01 00:00:00-04:00,0.0,1.1843845674511613,1.1606177431112883,1.1764622926712036,48600
1980-05-02 00:00:00-04:00,0.0,1.196268526585074,1.1685403529124705,1.1883461475372314,49950
1980-05-05 00:00:00-04:00,0.0,1.2517248392105105,1.2041910646048997,1.2517248392105105,621675
1980-05-06 00:00:00-04:00,0.0,1.2754912940829704,1.2319185733795166,1.2319185733795166,143775
1980-05-07 00:00:00-04:00,0.0,1.2675694987434374,1.231919040293498,1.2517248392105105,483975
1980-05-08 00:00:00-04:00,0.0,1.2636081917202175,1.2398413547319322,1.2477636337280271,36450
1980-05-09 00:00:00-04:00,0.0,1.2398412227630615,1.2239965644607909,1.2398412227630615,24975
1980-05-12 00:00:00-04:00,0.0,1.2398406950466108,1.2081514939265996,1.23587965965271,27000
1980-05-13 00:00:00-04:00,0.0,1.247763124910557,1.22399619561745,1.2319185733795166,40500
1980-05-14 00:00:00-04:00,0.0,1.2517242092144487,1.23587965965271,1.23587965965271,61425
1980-05-15 00:00:00-04:00,0.0,1.2438020890243433,1.22399619561745,1.2319185733795166,37125
1980-05-16 00:00:00-04:00,0.0,1.2319189839370677,1.2200355663284403,1.227957844734192,11475
1980-05-19 00:00:00-04:00,0.0,1.2675689464044355,1.2279573658310263,1.255685329437256,51300
1980-05-20 00:00:00-04:00,0.0,1.255685400676077,1.2319185733795166,1.2319185733795166,85725
1980-05-21 00:00:00-04:00,0.0,1.2358806223002992,1.2160747159279144,1.2239969968795776,40500
1980-05-22 00:00:00-04:00,0.0,1.2438019344335791,1.2121127333135682,1.23587965965271,143775
1980-05-23 00:00:00-04:00,0.0,1.2596471179786812,1.2398413190616686,1.2517248392105105,113400
1980-05-27 00:00:00-04:00,0.0,1.2517247419889088,1.2398412227630615,1.2398412227630615,57375
1980-05-28 00:00:00-04:00,0.0,1.2596477270126345,1.2438031618155172,1.2596477270126345,135000
1980-05-29 00:00:00-04:00,0.0,1.26360826327938,1.2239967640590852,1.2438026666641235,108675
1980-05-30 00:00:00-04:00,0.0,1.2398412227630615,1.216074286307944,1.2398412227630615,80325
1980-06-02 00:00:00-04:00,0.0,1.255685400676077,1.22399619561745,1.2319185733795166,107325
1980-06-03 00:00:00-04:00,0.0,1.2438024638360623,1.2279578055337916,1.2398412227630615,101250
1980-06-04 00:00:00-04:00,0.0,1.2715303897857666,1.2358801394321175,1.2715303897857666,143100
1980-06-05 00:00:00-04:00,0.0,1.283414582804938,1.2675700187683103,1.2675700187683103,95850
1980-06-06 00:00:00-04:00,0.0,1.3309473991394043,1.263607745464504,1.3309473991394043,205875
1980-06-09 00:00:00-04:00,0.0,1.295298107829036,1.2596476347533696,1.2675700187683103,150525
1980-06-10 00:00:00-04:00,0.0,1.291336487990914,1.2556860253186144,1.2873754501342771,110700
1980-06-11 00:00:00-04:00,0.0,1.3388694508691177,1.2754910527438614,1.3111414909362793,140400
1980-06-12 00:00:00-04:00,0.0,1.3071805238723757,1.275491318214215,1.3071805238723757,178200
1980-06-13 00:00:00-04:00,0.0,1.3626362085342407,1.307180189322853,1.3626362085342407,196425
1980-06-16 00:00:00-04:00,0.0,1.346792387913308,1.3071808950907178,1.3151031732559204,298350
1980-06-17 00:00:00-04:00,0.0,1.3151031732559204,1.299258514928938,1.3151031732559204,344250
1980-06-18 00:00:00-04:00,0.0,1.3151034291069146,1.279452966434615,1.2873754501342771,129600
1980-06-19 00:00:00-04:00,0.0,1.2794529241654544,1.2319191455004193,1.2438026666641235,83025
1980-06-20 00:00:00-04:00,0.0,1.2517242092144487,1.2279572828753067,1.23587965965271,207225
1980-06-23 00:00:00-04:00,0.0,1.255685400676077,1.21607391985193,1.2319185733795166,557550
1980-06-24 00:00:00-04:00,0.0,1.2675700187683103,1.2358807886984282,1.2675700187683103,174150
1980-06-25 00:00:00-04:00,0.0,1.2754916307105233,1.2556857320764605,1.2715303897857666,294300
1980-06-26 00:00:00-04:00,0.0,1.2754923007866243,1.2636086737658994,1.2675700187683103,791775
1980-06-27 00:00:00-04:00,0.0,1.2754916307105233,1.2636080099328266,1.2715303897857666,104625
1980-06-30 00:00:00-04:00,0.0,1.2754923007866243,1.243803070716742,1.2675700187683103,85050
1980-07-01 00:00:00-04:00,0.0,1.2715310577808403,1.2556863917475856,1.2675700187683103,89100
