Date,Open,High,Low,Close,Volume
1973-02-21 00:00:00-05:00,0.0,2.5336083865934804,2.5133395195007324,2.5133395195007324,8100
1973-02-22 00:00:00-05:00,0.0,2.574144058757358,2.533606357044644,2.553875207901001,13700
1973-02-23 00:00:00-05:00,0.0,2.513333320617676,2.47213113503378,2.513333320617676,21800
1973-02-26 00:00:00-05:00,0.0,2.492732286453247,2.451530099900301,2.492732286453247,30900
1973-02-27 00:00:00-05:00,0.0,2.4927311440308886,2.4515289763609567,2.472130060195923,6200
1973-02-28 00:00:00-05:00,0.0,2.5545343955357867,2.472130060195923,2.472130060195923,17100
1973-03-01 00:00:00-05:00,0.0,2.492732406664296,2.430929123854437,2.4515302181243896,31100
1973-03-02 00:00:00-05:00,0.0,2.451529797861132,2.4103276163844742,2.4309287071228027,18600
1973-03-05 00:00:00-05:00,0.0,2.4309287071228027,2.4103276163844742,2.4309287071228027,16200
1973-03-06 00:00:00-05:00,0.0,2.492732286453247,2.451530099900301,2.492732286453247,10700
1973-03-07 00:00:00-05:00,0.0,2.5133322278658548,2.472130060195923,2.472130060195923,11500
1973-03-08 00:00:00-05:00,0.0,2.5133322278658548,2.472130060195923,2.472130060195923,19500
1973-03-09 00:00:00-05:00,0.0,2.492732406664296,2.4515302181243896,2.4515302181243896,7600
1973-03-12 00:00:00-05:00,0.0,2.4721308885994606,2.4309287071228027,2.4309287071228027,8600
1973-03-13 00:00:00-05:00,0.0,2.4721313123943425,2.430929123854437,2.4515302181243896,7200
1973-03-14 00:00:00-05:00,0.0,2.5133322278658548,2.4515289763609567,2.472130060195923,11400
1973-03-15 00:00:00-05:00,0.0,2.472130060195923,2.4515289763609567,2.472130060195923,4700
1973-03-16 00:00:00-05:00,0.0,2.4927311440308886,2.4515289763609567,2.472130060195923,8100
1973-03-19 00:00:00-05:00,0.0,2.4721308885994606,2.4309287071228027,2.4309287071228027,24000
1973-03-20 00:00:00-05:00,0.0,2.4515298554021068,2.410327672958374,2.410327672958374,11200
1973-03-21 00:00:00-05:00,0.0,2.4515298554021068,2.410327672958374,2.410327672958374,9500
1973-03-22 00:00:00-05:00,0.0,2.410327672958374,2.3897265817365074,2.410327672958374,21800
1973-03-23 00:00:00-05:00,0.0,2.430928822221427,2.3691255470802046,2.3897266387939453,15600
1973-03-26 00:00:00-05:00,0.0,2.451529797861132,2.3691254349078164,2.4309287071228027,14100
1973-03-27 00:00:00-05:00,0.0,2.4309287071228027,2.3897265256461453,2.4309287071228027,16600
1973-03-28 00:00:00-05:00,0.0,2.43092876418024,2.3897265817365074,2.410327672958374,21000
1973-03-29 00:00:00-05:00,0.0,2.43092876418024,2.3897265817365074,2.410327672958374,11800
1973-03-30 00:00:00-05:00,0.0,2.4515298554021068,2.410327672958374,2.410327672958374,13600
1973-04-02 00:00:00-05:00,0.0,2.4721309466239734,2.410327672958374,2.410327672958374,16200
1973-04-03 00:00:00-05:00,0.0,2.4927320378458395,2.410327672958374,2.410327672958374,11700
1973-04-04 00:00:00-05:00,0.0,2.4721313123943425,2.430929123854437,2.4515302181243896,4500
1973-04-05 00:00:00-05:00,0.0,2.43092876418024,2.3897265817365074,2.410327672958374,13900
1973-04-06 00:00:00-05:00,0.0,2.4515298554021068,2.3897265817365074,2.410327672958374,13600
1973-04-09 00:00:00-05:00,0.0,2.4309287071228027,2.4103276163844742,2.4309287071228027,14800
1973-04-10 00:00:00-05:00,0.0,2.451529797861132,2.4103276163844742,2.4309287071228027,36700
1973-04-11 00:00:00-05:00,0.0,2.492732286453247,2.430929006623828,2.492732286453247,7800
1973-04-12 00:00:00-05:00,0.0,2.472130060195923,2.4309278925259905,2.472130060195923,19000
1973-04-13 00:00:00-05:00,0.0,2.4927311440308886,2.4515289763609567,2.472130060195923,15200
1973-04-16 00:00:00-05:00,0.0,2.4927319793377896,2.4309287071228027,2.4309287071228027,8600
1973-04-17 00:00:00-05:00,0.0,2.4721313123943425,2.430929123854437,2.4515302181243896,8100
1973-04-18 00:00:00-05:00,0.0,2.451529797861132,2.4309287071228027,2.4309287071228027,15800
1973-04-19 00:00:00-05:00,0.0,2.4515302181243896,2.430929123854437,2.4515302181243896,13200
1973-04-23 00:00:00-05:00,0.0,2.4515302181243896,2.430929123854437,2.4515302181243896,9400
