Date,Open,High,Low,Close,Volume
1980-03-17 00:00:00-05:00,0.0,0.3073798663713155,0.2858093082904815,0.2858093082904815,3300
1980-03-18 00:00:00-05:00,0.2858093082904815,0.2858093082904815,0.2858093082904815,0.2858093082904815,0
1980-03-19 00:00:00-05:00,0.2858093082904815,0.2858093082904815,0.2858093082904815,0.2858093082904815,0
1980-03-20 00:00:00-05:00,0.2858093082904815,0.2858093082904815,0.2858093082904815,0.2858093082904815,0
1980-03-21 00:00:00-05:00,0.2858093082904815,0.2858093082904815,0.2858093082904815,0.2858093082904815,0
1980-03-24 00:00:00-05:00,0.0,0.3073798663713155,0.2858093082904815,0.2858093082904815,900
1980-03-25 00:00:00-05:00,0.0,0.3073798663713155,0.2858093082904815,0.2858093082904815,900
1980-03-26 00:00:00-05:00,0.0,0.3073798663713155,0.2858093082904815,0.2858093082904815,1500
1980-03-27 00:00:00-05:00,0.0,0.3073798663713155,0.2858093082904815,0.2858093082904815,1500
1980-03-28 00:00:00-05:00,0.2858093082904815,0.2858093082904815,0.2858093082904815,0.2858093082904815,0
1980-03-31 00:00:00-05:00,0.2858093082904815,0.2858093082904815,0.2858093082904815,0.2858093082904815,0
1980-04-01 00:00:00-05:00,0.0,0.3073798663713155,0.2858093082904815,0.2858093082904815,1200
1980-04-02 00:00:00-05:00,0.2858093082904815,0.2858093082904815,0.2858093082904815,0.2858093082904815,0
1980-04-03 00:00:00-05:00,0.0,0.3073798663713155,0.2858093082904815,0.2858093082904815,6000
1980-04-07 00:00:00-05:00,0.0,0.3073798663713155,0.2858093082904815,0.2858093082904815,3000
1980-04-08 00:00:00-05:00,0.2858093082904815,0.2858093082904815,0.2858093082904815,0.2858093082904815,0
1980-04-09 00:00:00-05:00,0.2858093082904815,0.2858093082904815,0.2858093082904815,0.2858093082904815,0
1980-04-10 00:00:00-05:00,0.0,0.3073798663713155,0.2858093082904815,0.2858093082904815,600
1980-04-11 00:00:00-05:00,0.0,0.3073798663713155,0.2858093082904815,0.2858093082904815,8400
1980-04-14 00:00:00-05:00,0.0,0.3073798663713155,0.2858093082904815,0.2858093082904815,900
1980-04-15 00:00:00-05:00,0.0,0.3073798663713155,0.2858093082904815,0.2858093082904815,5100
1980-04-16 00:00:00-05:00,0.0,0.3019872553672685,0.2804168164730072,0.2804168164730072,1500
1980-04-17 00:00:00-05:00,0.2804168164730072,0.2804168164730072,0.2804168164730072,0.2804168164730072,0
1980-04-18 00:00:00-05:00,0.2804168164730072,0.2804168164730072,0.2804168164730072,0.2804168164730072,0
1980-04-21 00:00:00-05:00,0.2804168164730072,0.2804168164730072,0.2804168164730072,0.2804168164730072,0
1980-04-22 00:00:00-05:00,0.2804168164730072,0.2804168164730072,0.2804168164730072,0.2804168164730072,0
1980-04-23 00:00:00-05:00,0.0,0.3019872553672685,0.2804168164730072,0.2804168164730072,1800
1980-04-24 00:00:00-05:00,0.0,0.3019872553672685,0.2804168164730072,0.2804168164730072,300
